start_time_ms,open,high,low,close,volume,turnover
1766376000000,88739.2,89170,88669.1,89132.5,4328.686,384876377.8991
1766390400000,89132.5,90110.9,89050.2,89900.9,13171.158,1180798972.8461
1766404800000,89900.9,90588.8,89124.6,89687.7,20428.565,1835469742.0971
1766419200000,89687.7,90091.3,87914.2,88002.1,14464.16,1288503871.4777
1766433600000,88002.1,88784.3,87855.1,88578.3,8695.751,767751210.7627
1766448000000,88578.3,88896,87745.9,88127.2,8887.75,785249390.5107
1766462400000,88127.2,88401.1,86987.6,87522.7,11047.365,967782004.3273
1766476800000,87522.7,87847.2,87260.1,87810.1,5629.305,492962719.1648
1766491200000,87810.1,87930,86542.2,87410.2,18752.047,1637062720.6186
1766505600000,87410.2,88250,87106.1,87708.6,18616.876,1633885519.392
1766520000000,87708.6,88345.8,87113.8,87444,9891.235,866478423.5295
1766534400000,87444,87800,86800.1,87299.8,7024.04,612864026.6865
1766548800000,87299.8,87428.2,86731.8,86864,5722.676,497904459.4862
1766563200000,86864,87328.8,86672.4,87159.1,4923.932,428260007.0944
1766577600000,87159.1,87444,86363.3,87011.9,14091.151,1225559200.1546
1766592000000,87011.9,87662.5,86880.2,87530,8036.398,702006493.3174
1766606400000,87530,88032.9,87466.9,87636.3,4750.181,416660609.0626
1766620800000,87636.3,87943.6,87478.7,87806.8,2983.824,261637643.2133
1766635200000,87806.8,87832,87612.7,87799.9,1952.505,171283638.4495
1766649600000,87799.9,87864,87203.4,87484.8,5185.543,453505690.3565
1766664000000,87484.8,88565.5,87339.1,88339.1,8379.449,737454673.3955
1766678400000,88339.1,88458.6,87910.6,88114.1,5082.073,448055043.288
1766692800000,88114.1,88137.8,86902.2,87178.1,9317.988,815237984.1904
1766707200000,87178.1,89404.9,86815.9,88796.4,18120.829,1601946506.2226
1766721600000,88796.4,89539,88310,88440,9995.197,888849414.6301
1766736000000,88440,88890,88371.8,88500.9,5455.404,483751642.8853
1766750400000,88500.9,89069,86618.6,87101.2,23798.834,2086034029.3973
1766764800000,87101.2,87546,86763.2,87453,8993.472,783598614.6178
1766779200000,87453,87749,87267.3,87328.8,3852.715,337117380.8213
1766793600000,87328.8,87491.2,87200.1,87471,1796.247,156911520.084
1766808000000,87471,87670,87368.5,87492.1,1685.666,147462346.6024
1766822400000,87492.1,87635.2,87328,87434,2465.124,215703967.4193
1766836800000,87434,87558,87268.2,87518.4,1609.346,140723612.4527
1766851200000,87518.4,87550.6,87400,87526.6,1369.35,119792329.6405
1766865600000,87526.6,87958,87454,87835.6,3587.155,314617000.9856
1766880000000,87835.6,87935,87681.1,87700,2159.197,189571761.7214
1766894400000,87700,87807.6,87562.8,87711.1,2158.128,189215290.9162
1766908800000,87711.1,87982.6,87679,87850,2787.566,244866726.5126
1766923200000,87850,88064,87766,87798.9,2661.616,233914251.1581
1766937600000,87798.9,87901,87445.5,87487.9,3861.457,338423515.5905
1766952000000,87487.9,88041.1,87365.8,87909.9,3513.994,308082900.5696
1766966400000,87909.9,90150,87768.5,90100.1,17646.943,1570095257.7658
1766980800000,90100.1,90422,89444.5,89582.8,11595.027,1043020232.7588
1766995200000,89582.8,89788,87515.1,87525.5,17268.355,1525814013.9262
1767009600000,87525.5,88148.8,86753,87641.3,22212.116,1941464764.1356
1767024000000,87641.3,87962.2,87266,87323.5,6993.492,612535718.864
1767038400000,87323.5,87567.3,87029.3,87184.6,4783.736,417292325.089
1767052800000,87184.6,87379.4,86779.2,87328.7,6462.867,563005819.2521
1767067200000,87328.7,87564.5,87090.9,87441.5,3683.461,321768656.3985
1767081600000,87441.5,88200,87441.5,87867.1,10374.207,911740182.9293
1767096000000,87867.1,89127,87783.3,88969.2,19198.674,1697560681.3197
1767110400000,88969.2,89373,87909.3,88190.1,15507.305,1374109990.9972
1767124800000,88190.1,88553.2,87823.4,88458,5277.42,465524875.389
1767139200000,88458,88849.3,88126.6,88425,5814.445,514592221.6326
1767153600000,88425,88613.4,88272.7,88575.4,2872.337,254013716.3133
1767168000000,88575.4,89059.8,88350.2,88976.2,5326.552,472626587.8852
1767182400000,88976.2,89194.3,87730.5,87911.8,14845.982,1313186323.0583
1767196800000,87911.8,88012.8,87342,87500,11996.427,1051755158.7608
1767211200000,87500,87842,87177.8,87594.9,4550.782,398352973.5759
1767225600000,87594.9,88054,87574,87822,3184.551,279800700.1896
1767240000000,87822,87829.4,87515,87586.5,2831.901,248136496.1671
1767254400000,87586.5,87991.4,87581.4,87980.5,3093.023,271575708.3967
1767268800000,87980.5,88098.6,87754.3,87992.1,3571.001,313982007.8164
1767283200000,87992.1,88499,87836.3,88356.3,5590.89,493119937.3239
1767297600000,88356.3,88891.9,88209.1,88810.1,5811.167,514712200.2787
1767312000000,88810.1,89100,88325.9,88919.8,7512.356,666596172.9471
1767326400000,88919.8,89061.8,88530.4,88838.9,4929.951,437838404.4497
1767340800000,88838.9,89946,88774.3,89468.5,12293.86,1099809660.922
1767355200000,89468.5,90100,88413.6,89361,24612.461,2197743650.8374
1767369600000,89361,90958.5,89151.8,89857,25030.57,2257410188.3304
1767384000000,89857,90370.6,89575.1,89953.8,5632.353,506654724.8825
1767398400000,89953.8,90360,89908.1,90284.2,2505.366,225850239.4059
1767412800000,90284.2,90447.8,89255.1,89525,6576.743,590100943.49
1767427200000,89525,89946.1,89371.6,89706.6,4928.166,442064325.2525
1767441600000,89706.6,90200,89613,89934.3,4375.487,393679516.0656
1767456000000,89934.3,90187.8,89866.9,90093,2242.611,201964975.8777
1767470400000,90093,90706.4,89988.1,90599.9,4730.522,427862111.0744
1767484800000,90599.9,91586.4,90599.9,91184.2,9810.596,894533199.4658
1767499200000,91184.2,91775.6,91143.5,91493.7,6290.747,575034575.7605
1767513600000,91493.7,91583.6,91117.8,91258.7,4533.451,414098780.8372
1767528000000,91258.7,91379.5,90967.7,91283.8,4094.667,373350880.3608
1767542400000,91283.8,91403.4,90809,91086.5,5694.197,518780772.9178
1767556800000,91086.5,91550.6,91062.3,91490.7,3749.681,342346453.4607
1767571200000,91490.7,93396,91469,92841.5,20882.165,1932511961.9876
1767585600000,92841.5,92926.3,92108.2,92487,7093.016,656017742.3031
1767600000000,92487,93129.9,92275.6,93103.6,7395.488,685923981.2351
1767614400000,93103.6,93996.4,92350,93905,20229.885,1885955243.458
1767628800000,93905,94482.4,93200.2,94246.2,17691.225,1662522007.7051
1767643200000,94246.2,94749.9,93754,93825.5,10278.262,968246150.6656
1767657600000,93825.5,94116.4,93469,93715.8,7056.653,661420502.0089
1767672000000,93715.8,93961,93054.6,93207.7,6647.861,621740075.7316
1767686400000,93207.7,93862.9,93128.1,93814.7,5485.732,512922594.3758
1767700800000,93814.7,94405,93290.4,93597.9,16694.022,1567088876.2104
1767715200000,93597.9,93727,91217.2,92077.3,28445.707,2624297496.6202
1767729600000,92077.3,93841,92077.2,93714.6,17138.979,1597080899.307
1767744000000,93714.6,93714.6,92201.4,92779.9,10330.081,958586684.2743
1767758400000,92779.9,92889,92470,92845.2,4706.916,436269376.1825
1767772800000,92845.2,92935.4,91533.4,92051,12268.937,1128978942.273
1767787200000,92051,92259.1,90922.5,91309.4,22179.952,2030412921.6578
1767801600000,91309.4,91772,90624.3,91156.6,17418.362,1587477261.3362
1767816000000,91156.6,91450,90728.7,91332,7742.403,705396768.3943
1767830400000,91332,91641.4,90555.3,90760.1,8071.925,735042882.6285
1767844800000,90760.1,91147.9,89586.5,90489.9,15642.291,1412233394.8879
1767859200000,90489.9,90720.1,89722,90189,10834.282,977117435.7552
1767873600000,90189,90794.7,89262,90737.8,20247.983,1821255135.1414
1767888000000,90737.8,91433,90250.1,90895.5,14625.358,1329773193.8875
1767902400000,90895.5,91471.4,90512.1,91061.9,6685.781,608471973.2648
1767916800000,91061.9,91597.3,90795,91197,6529.92,595375438.1838
1767931200000,91197,91212.2,90699.7,90708.8,4105.127,373425953.3864
1767945600000,90708.8,90821.9,89650.1,90413.9,13022.316,1175439645.1276
1767960000000,90413.9,92001.6,89785,91146.1,25390.885,2306663303.192
1767974400000,91146.1,91747.8,90128.7,90280,14352.96,1305733897.8608
1767988800000,90280,90695,90076.6,90608.4,5859.933,529827083.2973
1768003200000,90608.4,90758,90481.6,90592.1,2021.481,183177655.49
1768017600000,90592.1,90650,90373.7,90643.7,1549.884,140291187.284
1768032000000,90643.7,90812.1,90575.8,90691.5,2609.296,236669462.9348
1768046400000,90691.5,90754.9,90490.2,90623,2037.754,184648479.9347
1768060800000,90623,90734.7,90467,90590.6,1655.187,149942615.7901
1768075200000,90590.6,90618.5,90332.8,90479.6,1684.252,152364577.6048
1768089600000,90479.6,90709.6,90404.5,90701.3,1267.777,114863449.6273
1768104000000,90701.3,90838.5,90545.8,90677.7,1597.54,144907161.319
1768118400000,90677.7,90780.9,90562.6,90715.6,1481.479,134361473.3686
1768132800000,90715.6,91174.1,90660,90835.4,4698.399,427104061.4741
1768147200000,90835.4,91254.5,90615.5,90642.8,3951.992,359332700.2161
