start_time_ms,open,high,low,close,volume,turnover
1755820800000,112462.7,117374.5,111618.8,116899.8,110849.704,12721950201.5613
1755907200000,116899.8,116998,114504.7,115404.8,40974.686,4728428516.1333
1755993600000,115404.8,115656.7,110551,113474.8,77200.189,8758656007.8237
1756080000000,113474.8,113649.9,109222.6,110069.7,115780.293,12897034626.0128
1756166400000,110069.7,112342.4,108669,111723.1,77734.568,8564646582.9941
1756252800000,111723.1,112589.9,110312.1,111184.3,63118.555,7041197901.288
1756339200000,111184.3,113433,110781.5,112511.4,53956.782,6072404905.395
1756425600000,112511.4,112616.4,107432.6,108355.3,95552.618,10472992041.0793
1756512000000,108355.3,108902.3,107300,108780.7,29253.799,3170741496.3354
1756598400000,108780.7,109444,108008.4,108200,36717.604,3992088300.052
1756684800000,108200,109872.8,107202,109191.8,80073.654,8692075414.0429
1756771200000,109191.8,111730,108320.7,111217.7,88135.331,9721441871.8099
1756857600000,111217.7,112557,110476.8,111661.8,56594.776,6316051711.3976
1756944000000,111661.8,112138.3,109276.7,110685.5,69781.744,7710118807.6249
1757030400000,110685.5,113369.4,110155,110623.1,113076.839,12630914748.9483
1757116800000,110623.1,111258,109888,110131.5,22349.372,2468654868.1923
1757203200000,110131.5,111558,110119.4,111086.7,26731.491,2965607964.7189
1757289600000,111086.7,112871.4,110555.3,112011.3,56300.974,6294714859.1613
1757376000000,112011.3,113238.1,110706.4,111500,75941.704,8494580027.1653
1757462400000,111500,114250,110865,113890,80341.441,9075492974.0531
1757548800000,113890,115446.1,113242,115440.1,73519.99,8396306327.5991
1757635200000,115440.1,116600,114700.8,115972,67336.242,7781100450.7686
1757721600000,115972,116222,114978.2,115849.6,35073.515,4057725653.6809
1757808000000,115849.6,116117.8,115060.1,115214.4,34689.23,4010146895.5389
1757894400000,115214.4,116761.3,114316.3,115315.6,71614.932,8252364904.5225
1757980800000,115315.6,116947.3,114688,116748.9,58734.634,6800463305.4658
1758067200000,116748.9,117239.5,114710,116400.2,90856.98,10541255734.5695
1758153600000,116400.2,117884,115980.1,117023.5,63019.994,7387872992.2696
1758240000000,117023.5,117417.6,115035,115572.9,47422.389,5509973398.2838
1758326400000,115572.9,116093.6,115360,115628.9,16833.046,1948297585.0852
1758412800000,115628.9,115779.6,115117.3,115173.4,19906.337,2298064899.972
1758499200000,115173.4,115340.2,111500,112600.7,95970.115,10848173709.0775
1758585600000,112600.7,113247.1,111350.7,111937.5,58055.901,6525768993.8073
1758672000000,111937.5,113900,110904.2,113255.5,58452.381,6590348964.2148
1758758400000,113255.5,113457.3,108560,108931.3,106454.852,11802717919.1054
1758844800000,108931.3,110255.6,108550,109592.1,61072.185,6675006935.8026
1758931200000,109592.1,109710.9,108988,109585.6,19515.907,2134311314.1873
1759017600000,109585.6,112345.9,109133.8,112133.5,38896.534,4292526736.0286
1759104000000,112133.5,114377.1,111487.2,114251.4,61563.487,6954291890.8551
1759190400000,114251.4,114825.7,112603.9,114013.8,65002.37,7388036636.2683
1759276800000,114013.8,118644,113913.8,118555.4,90724.436,10553175047.8283
1759363200000,118555.4,120994.2,118202.7,120484,92986.891,11103877408.3046
1759449600000,120484,123858.6,119160,122180.2,102149.043,12422396698.3867
1759536000000,122180.2,122767.7,121472.9,122359.3,33690.204,4112513389.0964
1759622400000,122359.3,125849.7,122082.6,123447.9,103289.951,12782324346.6937
1759708800000,123447.9,126150,122989.1,124606.1,89136.383,11098359388.2216
1759795200000,124606.1,125114.2,120545,121299.4,111549.498,13691220315.4783
1759881600000,121299.4,124162.5,121000,123245.3,80807.834,9906313784.8777
1759968000000,123245.3,123733.9,119574,121603,101478.669,12340687990.9305
1760054400000,121603,122490,101045.9,112732.5,269200.998,30823235619.7927
1760140800000,112732.5,113279.8,109453.4,110599.9,88160.921,9840234817.8019
1760227200000,110599.9,115749,109503.2,114908.5,98366.647,11098022089.8836
1760313600000,114908.5,115950.6,113526.4,115116.7,80650.448,9258858960.1932
1760400000000,115116.7,115370.5,109800,112972.1,140407.469,15748346371.3643
1760486400000,112972.1,113590,110072.8,110705.3,78436.584,8760580999.0258
1760572800000,110705.3,111962.3,107362.1,108137.8,111060.154,12177700667.5062
