start_time_ms,open,high,low,close,volume,turnover
1755820800000,112462.7,112766.8,112430.2,112614.9,1096.921,123516091.4635
1755822600000,112614.9,112818.9,112522.2,112594.7,500.134,56342235.111
1755824400000,112594.7,112745.2,112277.2,112735.8,792.656,89177883.6736
1755826200000,112735.8,112892.2,112663.8,112801.3,591.593,66719678.7048
1755828000000,112801.3,113499.9,112736.8,113457.4,2989.097,338369697.8851
1755829800000,113457.4,113478.3,113100,113123.1,1645.635,186492799.5471
1755831600000,113123.1,113416.3,113080.7,113173.5,622.571,70490524.8194
1755833400000,113173.5,113278.4,112851.7,112903.7,1124.693,127126505.098
1755835200000,112903.7,113231.7,112892.4,113026.6,996.576,112697856.5497
1755837000000,113026.6,113188.6,112667.8,112814.5,817.042,92227539.9351
1755838800000,112814.5,113043.6,112805.1,112916.8,521.376,58876114.0934
1755840600000,112916.8,113260.5,112916.8,113210.1,520.862,58923930.7157
1755842400000,113210.1,113364.4,113020,113209.9,724.209,82007172.8057
1755844200000,113209.9,113258.1,112792.4,112955.3,841.295,95016249.9174
1755846000000,112955.3,113226.6,112905.2,113134.4,733.773,82988684.0062
1755847800000,113134.4,113190.7,113033.9,113050.8,653.962,73978844.9091
1755849600000,113050.8,113280,113011,113220.6,1274.396,144223763.755
1755851400000,113220.6,113239.2,112905.4,112949,633.193,71566416.3679
1755853200000,112949,112990,112813.4,112934.7,591.598,66775028.1766
1755855000000,112934.7,113106.7,112767.3,113035.3,1071.912,121063115.7442
1755856800000,113035.3,113049.6,112611.9,112700,724.414,81686647.1171
1755858600000,112700,112700,112485,112511.5,816.22,91877234.5846
1755860400000,112511.5,112607.4,112230.4,112248.2,1464.679,164551911.9455
1755862200000,112248.2,112358.1,112137.8,112280,743.797,83491245.127
1755864000000,112280,112331.9,111934,112010.6,2555.357,286329194.4964
1755865800000,112010.6,112683.7,111618.8,112302.5,6449.478,722727499.0389
1755867600000,112302.5,112494.5,112020,112249.9,1635.281,183547477.5821
1755869400000,112249.9,112621.6,111864.9,112430.5,3732.205,419224849.569
1755871200000,112430.5,115729.8,112417.9,115128.6,25234.118,2889745442.6051
1755873000000,115128.6,116064,115128.6,115746,8838.836,1022916876.024
1755874800000,115746,116909,115741.7,116665,7265.777,846722991.598
1755876600000,116665,117276.2,116313.7,116313.7,6490.843,758522406.5965
1755878400000,116313.7,116771.8,116075,116356,4963.675,577814009.8145
1755880200000,116356,116493.7,116042.1,116088.6,1995.471,232069655.4582
1755882000000,116088.6,116965.2,116088.6,116885.9,3864.045,450683364.7111
1755883800000,116885.9,116966.3,116466.7,116941.2,2442.04,284916252.1495
1755885600000,116941.2,117374.5,116740.4,116827.6,3221.163,377228958.0515
1755887400000,116827.6,117100,116682.1,116752.2,905.644,105853472.4474
1755889200000,116752.2,116868.8,116671.5,116673.3,593.927,69346264.6238
1755891000000,116673.3,116730.3,116433.1,116604.4,1290.928,150504961.4488
1755892800000,116604.4,117066.9,116518.3,117057.2,1439.487,168175650.3399
1755894600000,117057.2,117060,116835,117022.1,1149.884,134460729.62
1755896400000,117022.1,117044,116769.6,116914.1,1169.144,136678903.767
1755898200000,116914.1,117144.6,116842.8,116991.5,620.39,72575888.434
1755900000000,116991.5,117010.4,116521.5,116592.6,1154.421,134757903.9849
1755901800000,116592.6,116745.1,116522.7,116729.9,658.878,76854246.5205
1755903600000,116729.9,116802,116635.6,116693,316.501,36941497.1994
1755905400000,116693,116900,116685.6,116899.8,369.607,43164533.4281
1755907200000,116899.8,116973.4,116670.8,116910.9,688.82,80462930.4341
1755909000000,116910.9,116998,116800,116830.2,368.795,43118720.905
1755910800000,116830.2,116844.4,116550,116550,459.68,53638787.4712
1755912600000,116550,116630.9,116265,116417.3,1277.725,148735418.2898
1755914400000,116417.3,116514.5,115850,115850.1,2082.87,241799559.8933
1755916200000,115850.1,116079.9,115452,115895.5,3275.786,379208874.3209
1755918000000,115895.5,116026.3,115600,115675.3,1178.489,136443287.6751
1755919800000,115675.3,115694.5,115432,115530.1,910.97,105246115.4357
1755921600000,115530.1,115745.9,115503.9,115680.6,719.849,83252469.3372
1755923400000,115680.6,115941.4,115674.7,115880.7,973.458,112738150.3623
1755925200000,115880.7,115959.4,115759,115908.6,550.987,63837527.1318
1755927000000,115908.6,116000,115860.7,115920.7,444.505,51540424.9714
1755928800000,115920.7,115999.6,115725,115747.6,717.43,83097528.5035
1755930600000,115747.6,115838.2,115661.8,115750.6,539.929,62501955.207
1755932400000,115750.6,115869.8,115650,115707.9,384.116,44470477.2714
1755934200000,115707.9,115908.9,115636.4,115788.4,554.359,64168239.915
1755936000000,115788.4,115861.5,115601.2,115641,417.067,48274060.5258
1755937800000,115641,115845.3,115581.6,115720.6,378.075,43754819.568
1755939600000,115720.6,115772.8,115580.6,115597.7,328.366,37969930.2354
1755941400000,115597.7,115748,115597.7,115746.1,421.163,48712377.2236
1755943200000,115746.1,115756.8,115573.3,115584.3,575.229,66527488.5785
1755945000000,115584.3,115624.9,115550,115550,210.269,24304383.7296
1755946800000,115550,115609,115489,115489,649.125,75001548.8371
1755948600000,115489,115538.5,115180,115270,1663.413,191880317.3646
1755950400000,115270,115457.9,115157.4,115324.1,1116.407,128734930.5262
1755952200000,115324.1,115445.9,115135.2,115191.9,773.003,89136591.2039
1755954000000,115191.9,115191.9,114958.6,114996.6,959.369,110402411.661
1755955800000,114996.6,115090,114713.7,114833.9,4272.953,490767418.6306
1755957600000,114833.9,115051.3,114789.1,115007.3,1314.56,151050695.6384
1755959400000,115007.3,115066.8,114531.2,114602.3,2224.324,255163196.165
1755961200000,114602.3,114922.6,114504.7,114869.9,2264.36,259802790.8128
1755963000000,114869.9,114936.3,114781.7,114792.4,632.774,72681319.3882
1755964800000,114792.4,114960.2,114660.9,114851,759.707,87228174.683
1755966600000,114851,115092.8,114752.2,114996.7,781.405,89833442.9106
1755968400000,114996.7,115129.9,114892.6,114991.6,1593.591,183322098.7043
1755970200000,114991.6,115183.2,114986.7,115099.5,603.732,69478616.0417
1755972000000,115099.5,115195.8,115050,115075.3,453.48,52211149.3899
1755973800000,115075.3,115206.5,115035.6,115140,421.766,48565643.5281
1755975600000,115140,115163,115024.1,115092.2,352.286,40547527.5064
1755977400000,115092.2,115170.5,115067.8,115136.8,227.933,26236184.4046
1755979200000,115136.8,115239.4,115089.9,115239.4,260.203,29963801.7595
1755981000000,115239.4,115328.4,115126,115328.4,479.848,55308369.2577
1755982800000,115328.4,115328.4,115042,115053.9,394.621,45445778.2817
1755984600000,115053.9,115204.6,114985.8,115022.2,363.99,41895228.6383
1755986400000,115022.2,115270.1,115022.2,115265.9,266.562,30707392.5667
1755988200000,115265.9,115299.6,115222,115294,142.862,16466734.0854
1755990000000,115294,115305.5,115227.2,115261.9,171.845,19809877.9969
1755991800000,115261.9,115413,115224.4,115404.8,372.63,42983749.1651
