start_time_ms,open,high,low,close,volume,turnover
1778864400000,79257.5,79315.4,79183.1,79219.6,234.382,18574056.554
1778865300000,79219.6,79420,79178.2,79336.7,521.776,41390073.2346
1778866200000,79336.7,79444,79330,79360.9,423.255,33606799.0105
1778867100000,79360.9,79472.2,79331.7,79423.8,232.051,18423364.4187
1778868000000,79423.8,79525.1,79386.9,79439.6,392.291,31173129.6593
1778868900000,79439.6,79455.3,79153.3,79239.3,580.047,45974104.2521
1778869800000,79239.3,79288,79127.5,79250,546.821,43301552.8688
1778870700000,79250,79295.8,79155.6,79233.3,186.008,14736516.6276
1778871600000,79233.3,79251.4,79003.3,79034,578.784,45770945.5012
1778872500000,79034,79119.9,79034,79081.5,300.534,23766449.8522
1778873400000,79081.5,79157.6,79038.3,79082.3,241.515,19104114.9489
1778874300000,79082.3,79148,79059.2,79092.9,306.268,24227861.1255
1778875200000,79092.9,79183.4,79031.2,79098.4,331.232,26201775.4604
1778876100000,79098.4,79129.7,79019.1,79129.7,328.354,25971211.7637
1778877000000,79129.7,79155,79022.5,79040.1,222.391,17592511.3108
1778877900000,79040.1,79085.7,78943.3,79079.6,332.134,26244451.9308
1778878800000,79079.6,79149.9,79063.9,79137.4,292.393,23132723.8587
1778879700000,79137.4,79167.9,79062.8,79076.4,126.085,9974407.5745
1778880600000,79076.4,79107.9,79028.2,79095.6,164.587,13012785.5833
1778881500000,79095.6,79108.3,78846.1,78927.2,863.236,68177710.667
1778882400000,78927.2,79058.2,78924.5,79021.2,330.362,26098778.9084
1778883300000,79021.2,79050,78952.7,79042.7,161.932,12794177.7451
1778884200000,79042.7,79107.1,79009.2,79078.8,83.628,6612178.5818
1778885100000,79078.8,79110,79043,79061.2,66.841,5285021.1077
1778886000000,79061.2,79111.2,79040.8,79063.9,79.244,6265728.8918
1778886900000,79063.9,79120,79032.3,79069.7,165.87,13116514.8259
1778887800000,79069.7,79097,79028.5,79090.3,116.696,9226980.5844
1778888700000,79090.3,79097,79043.2,79069.5,93.217,7371025.7968
1778889600000,79069.5,79157,79027.2,79139.9,172.234,13621709.2592
1778890500000,79139.9,79166.7,79113.5,79134.7,114.432,9055794.4953
1778891400000,79134.7,79192.8,79115.8,79115.8,108.187,8563414.3632
1778892300000,79115.8,79134.2,79030,79067,163.888,12960476.0985
1778893200000,79067,79104.4,79032.3,79101.9,110.494,8737421.0942
1778894100000,79101.9,79124.4,78967.6,78981.2,271.863,21485543.9958
1778895000000,78981.2,79029.5,78964.8,78986.7,131.808,10412623.8597
1778895900000,78986.7,79149.9,78986.6,79122.1,112.467,8894049.0242
1778896800000,79122.1,79172.1,79058.1,79154.2,285.062,22558333.4853
1778897700000,79154.2,79170,79089,79103.2,161.345,12765896.5067
1778898600000,79103.2,79114.4,79036,79048.2,125.682,9937391.8169
1778899500000,79048.2,79118.6,79030.5,79109.5,59.032,4667536.8482
1778900400000,79109.5,79141,79088.2,79122,113.898,9011256.2943
1778901300000,79122,79146.7,79102.8,79142,93.756,7419049.899
1778902200000,79142,79142,79024.6,79024.7,52.399,4144330.6005
1778903100000,79024.7,79092.1,79010,79030,87.903,6947993.7899
1778904000000,79030,79088.3,79004,79034.1,136.762,10809590.8278
1778904900000,79034.1,79057.9,79000,79000,64.628,5108014.525
1778905800000,79000,79009.1,78800,78952.1,518.932,40940154.8854
1778906700000,78952.1,78999.8,78917.9,78999.7,175.464,13853983.4138
1778907600000,78999.7,79000,78873.5,78993,120.22,9491284.9988
1778908500000,78993,78998.9,78974.3,78984.5,46.185,3647942.3075
1778909400000,78984.5,79002.9,78900.8,78958.6,224.406,17717993.5234
1778910300000,78958.6,78989.7,78919.6,78989.6,90.207,7122961.0403
1778911200000,78989.6,79014.6,78863,78890,230.673,18210131.3426
1778912100000,78890,78890,78750.8,78789.2,565.549,44566135.0293
1778913000000,78789.2,78865.1,78698.3,78704.6,533.279,42005821.0804
1778913900000,78704.6,78749.9,78413.1,78615.1,1910.749,150141621.7832
1778914800000,78615.1,78615.1,78061.6,78221.3,2938.708,230120239.922
1778915700000,78221.3,78489.4,78010,78430.1,1969.084,154083272.1876
1778916600000,78430.1,78528.7,78303.8,78456.1,565.512,44357450.4863
1778917500000,78456.1,78475,78276.9,78329.8,566.943,44421289.2903
1778918400000,78329.8,78434,78290,78373.1,418.367,32783228.5236
1778919300000,78373.1,78393.8,78326,78369.9,142.004,11128840.4781
1778920200000,78369.9,78500,78350,78426.1,350.491,27494807.7447
