start_time_ms,open,high,low,close,volume,turnover
1755820800000,4224.08,4254.93,4222,4244.74,40691.94,172497716.8254
1755824400000,4244.74,4264.98,4220.12,4255.85,46880.9,199091742.5419
1755828000000,4255.85,4314.21,4249.08,4289.72,149993.79,643551812.13
1755831600000,4289.72,4299.76,4263.21,4277.07,61214.15,261854868.6814
1755835200000,4277.07,4306.82,4271.91,4280.18,65394.36,280530906.9205
1755838800000,4280.18,4292.62,4271,4289.23,41893.87,179371683.0063
1755842400000,4289.23,4318.61,4278.11,4293.73,81455.49,350080895.1476
1755846000000,4293.73,4344.03,4290,4326.08,107980.68,466947737.2004
1755849600000,4326.08,4353,4325.01,4328.01,76360.24,331454040.2091
1755853200000,4328.01,4330.99,4303.86,4327.93,84963.19,366909329.8121
1755856800000,4327.93,4329.41,4288,4294.9,73934.02,318381720.6112
1755860400000,4294.9,4298.63,4270.98,4272.97,85183.74,364713932.1457
1755864000000,4272.97,4275.91,4206.26,4243.27,261788.46,1109221987.5561
1755867600000,4243.27,4320.38,4231.45,4288.94,216105.01,924567549.0395
1755871200000,4288.94,4646.97,4288.13,4611.64,1226175.22,5556416458.1417
1755874800000,4611.64,4666.61,4610.83,4613.88,280043.61,1300379799.2619
1755878400000,4613.88,4779.9,4613.39,4745.01,412832.15,1951057404.3296
1755882000000,4745.01,4848.7,4744.78,4799,399509.86,1920211910.0469
1755885600000,4799,4805.62,4753.4,4790.01,184322.75,881532326.5768
1755889200000,4790.01,4859.99,4782.87,4832.36,150115.98,724054514.93
1755892800000,4832.36,4867.99,4810.07,4848.79,157081.95,759525577.7805
1755896400000,4848.79,4888,4837.5,4852.52,200205.71,974179813.6354
1755900000000,4852.52,4856.91,4794.35,4810.61,110765.71,534086882.4286
1755903600000,4810.61,4847.82,4808,4831.62,50270.29,242727901.2462
1755907200000,4831.62,4831.7,4803,4807.6,59787.07,287861725.464
1755910800000,4807.6,4817.8,4758,4780.8,91986.42,439653113.7485
1755914400000,4780.8,4792.37,4661.39,4714.5,260978.09,1229602385.8198
1755918000000,4714.5,4723.76,4675,4695.19,109739.85,515975712.8072
1755921600000,4695.19,4747.82,4694.01,4746.69,96924.08,457951105.0997
1755925200000,4746.69,4765.82,4727.6,4750,74279.3,352590886.0372
1755928800000,4750,4762.21,4733.56,4745.17,69438.19,329450868.6273
1755932400000,4745.17,4750.72,4707,4712.99,58815.82,277872826.1516
1755936000000,4712.99,4729.38,4696.73,4717.44,60331.97,284344517.7678
1755939600000,4717.44,4741.9,4706.34,4738,52551.86,248367847.2399
1755943200000,4738,4746,4710.48,4711.99,48005.97,226827610.0483
1755946800000,4711.99,4729.95,4688,4703.8,53229.07,250656754.7196
1755950400000,4703.8,4734.56,4691.2,4713.94,61988.69,292360683.0635
1755954000000,4713.94,4734,4706.32,4717.14,45428.99,214402511.2517
1755957600000,4717.14,4756.61,4713.86,4725.6,96939.31,459052385.318
1755961200000,4725.6,4767.93,4720.02,4748.8,64135.46,304383046.284
1755964800000,4748.8,4760.57,4741.4,4741.4,47462.27,225452850.1974
1755968400000,4741.4,4750.85,4724.15,4747.66,50197.24,237919022.2627
1755972000000,4747.66,4757.84,4741.11,4751.69,19988.14,94933331.5201
1755975600000,4751.69,4759.86,4744.37,4756.71,20127.87,95690775.6724
1755979200000,4756.71,4758,4739.49,4749.27,19414.4,92220028.8627
1755982800000,4749.27,4751.25,4735.3,4747.72,17743.98,84177208.9788
1755986400000,4747.72,4786.51,4747.08,4779.88,38173.12,182019535.8242
1755990000000,4779.88,4795.96,4765.4,4776.12,43645.71,208762159.7258
1755993600000,4776.12,4816.87,4771.42,4796.16,67121.09,322079796.0763
1755997200000,4796.16,4797.44,4756.49,4775.16,63900.64,305199449.1498
1756000800000,4775.16,4789.99,4770.22,4774.34,27382.59,130888327.7294
1756004400000,4774.34,4796.13,4749.82,4787.74,44578.22,212701679.3676
1756008000000,4787.74,4799.48,4775.05,4792.25,24919.95,119268265.721
1756011600000,4792.25,4793.29,4776.92,4782.26,28602.54,136850091.4394
1756015200000,4782.26,4785.73,4755,4758.88,40695.03,194053423.2999
1756018800000,4758.88,4783.43,4756.29,4757.22,39250.61,187179411.303
1756022400000,4757.22,4777.6,4743,4775.23,42028.64,200162093.2677
1756026000000,4775.23,4784.99,4759.16,4770.46,34715.23,165690439.4628
1756029600000,4770.46,4773.8,4730.91,4738.03,66149.43,313995721.4779
1756033200000,4738.03,4749.99,4716.48,4746.33,61970.26,293366409.2571
1756036800000,4746.33,4757.23,4736.64,4753.61,36235.7,172062243.3821
1756040400000,4753.61,4779.99,4752.48,4768.41,61682.54,294139742.7502
1756044000000,4768.41,4799.46,4757.93,4793.29,65524.73,313251045.6366
1756047600000,4793.29,4830,4783.37,4796.41,145232.07,698686149.1082
1756051200000,4796.41,4841.98,4793.5,4820.34,97676.28,470720065.6986
1756054800000,4820.34,4937.3,4819.48,4904.32,270672.3,1321740545.6786
1756058400000,4904.32,4957.96,4895.69,4934.4,176034.63,868290389.7669
1756062000000,4934.4,4956.93,4743.49,4813.14,552210.56,2666719120.1149
1756065600000,4813.14,4815,4706.11,4785.55,325784.41,1552992770.9558
1756069200000,4785.55,4823,4751.8,4783.36,120782.52,578092306.5615
1756072800000,4783.36,4792.5,4722.16,4780.43,127110.7,604456508.0966
1756076400000,4780.43,4804,4771.43,4779.11,67054.54,321040377.5955
1756080000000,4779.11,4798.07,4668.33,4699.21,175692.05,829216300.4141
1756083600000,4699.21,4744.54,4697.53,4730.42,73463.14,346978205.3678
1756087200000,4730.42,4774.77,4725.34,4763,63408.78,301704697.4622
1756090800000,4763,4773,4718.91,4725.71,70121.95,332697577.1393
1756094400000,4725.71,4738.1,4691.27,4717.42,82357.5,388024922.3673
1756098000000,4717.42,4729.64,4700.25,4703.56,53546.15,252440135.1649
1756101600000,4703.56,4707,4615,4629.43,193846.69,902357663.096
1756105200000,4629.43,4651.53,4579.61,4589.75,186042.41,858449819.0845
1756108800000,4589.75,4614.77,4555,4597.15,160509.38,736615195.522
1756112400000,4597.15,4612.7,4568.19,4611.56,101072.82,464105917.1907
1756116000000,4611.56,4611.56,4518,4542.59,215426.67,980811906.7557
1756119600000,4542.59,4598.56,4542,4597.7,111140.64,508638988.106
1756123200000,4597.7,4646.23,4583,4644.76,126405.77,583375172.1979
1756126800000,4644.76,4660.97,4588.82,4627.81,247947.91,1147786921.7053
1756130400000,4627.81,4682.88,4617.6,4657.33,156100.67,726815162.127
1756134000000,4657.33,4667,4603.36,4610.36,105035.75,486044488.3588
1756137600000,4610.36,4643.4,4588.02,4594.01,135241.76,623713740.6879
1756141200000,4594.01,4598.44,4563.18,4584.74,124041.9,568271753.0797
